,Unnamed: 0,County,Jurisdiction,Num_RecyclingProg_2007,Target_ResPPD_2007,Annual_ResPPD_2007,Target_EmpPPD_2007,Annual_EmpPPD_2007,Num_RecyclingProg_2008,Target_ResPPD_2008,Annual_ResPPD_2008,Target_EmpPPD_2008,Annual_EmpPPD_2008,Num_RecyclingProg_2009,Target_ResPPD_2009,Annual_ResPPD_2009,Target_EmpPPD_2009,Annual_EmpPPD_2009,Num_RecyclingProg_2010,Target_ResPPD_2010,Annual_ResPPD_2010,Target_EmpPPD_2010,Annual_EmpPPD_2010,Num_RecyclingProg_2011,Target_ResPPD_2011,Annual_ResPPD_2011,Target_EmpPPD_2011,Annual_EmpPPD_2011,Num_RecyclingProg_2012,Target_ResPPD_2012,Annual_ResPPD_2012,Target_EmpPPD_2012,Annual_EmpPPD_2012,Num_RecyclingProg_2013,Target_ResPPD_2013,Annual_ResPPD_2013,Target_EmpPPD_2013,Annual_EmpPPD_2013,Population,Male,Female,MedianAgeYears,MaleMedianAgeYears,FemaleMedianAgeYears,AverageHouseholdSize,AverageFamilySize,PersonsUnder5Years,PersonsUnder18Years,PersonsAge21Plus,PersonsAge55Plus,PersonsAge60Plus,PersonsAge65Plus,PercentPopulationFemale,PercentPopulationLessThan18,PopulationR,TotalPopulationOfOneRace,White,BlackOrAfricanAmerican,AmericanIndianAndAlaskaNative,TotalAsian,AsianIndian,Chinese,Filipino,Japanese,Korean,Vietnamese,OtherAsian,TotalNHOPI,NativeHawaiian,GuamanianOrChamorro,Samoan,OtherPacificIslander,SomeOtherRace,TotalPopulationInHouseholds,Householder,Spouse,Children,ChildrenOwnChildUnder18y,OtherRelatives,OtherRelativesUnder18y,NonRelatives,NonRelativesUnmarriedPartner,TotalHH,HH_wchildren,HH_couple,Couple_wchildren,HH_malehead,HH_malehead_wchildren,HH_femalehead,HH_femalehead_wchildren,Nonfamily_HH,HH_livingalone,HH_seniorover65,Percent_single_parent,Total_housing_units,Occupied_units,Vacant_units,For_rent_units,Rented_not_occupied_units,For_sale_units,Sold_not_occupied_units,Seasonal_units,All_other_vacans,VancancyRate,HomeownerVacancyRate,RentalVacancyRate
322,333,Fresno,Selma,36,6.8,3.2,21.1,10.0,36,6.8,1.0,21.1,2.8,36,6.8,3.5,21.1,14.7,36,6.8,3.5,21.1,16.7,36,6.8,3.2,21.1,14.7,36,6.8,3.1,21.1,14.4,36,6.8,2.6,21.1,13.3,23219.0,11628.0,11591.0,29.5,28.5,30.6,3.59320448878,3.89,2037.0,7442.0,14524.0,4216.0,3175.0,2296.0,0.499203238727,0.320513372669,23219.0,22328.0,12869.0,284.0,479.0,1057.0,755.0,48.0,74.0,109.0,5.0,6.0,60.0,9.0,0.0,1.0,1.0,7.0,7630.0,23054.0,6416.0,3553.0,8630.0,6048.0,3074.0,1251.0,1381.0,543.0,5271.0,2880.0,3553.0,1951.0,560.0,290.0,1158.0,639.0,1145.0,939.0,481.0,0.322569444444,6813.0,6416.0,397.0,151.0,3.0,94.0,17.0,25.0,107.0,0.0582709525906,0.024,0.055
323,334,Kern,Shafter,34,17.2,7.8,72.1,23.6,34,17.2,7.5,72.1,22.3,34,17.2,6.1,72.1,19.5,34,17.2,5.4,72.1,19.8,35,17.2,5.5,72.1,17.4,35,17.2,5.7,72.1,15.5,35,17.2,5.7,72.1,14.1,16988.0,8725.0,8263.0,25.9,25.8,26.0,3.8588652482300003,4.11,1739.0,6121.0,9875.0,2265.0,1579.0,1124.0,0.486402166235,0.360313162232,16988.0,16342.0,8150.0,219.0,198.0,111.0,39.0,7.0,24.0,2.0,4.0,8.0,27.0,19.0,3.0,9.0,4.0,3.0,7645.0,16323.0,4230.0,2562.0,6797.0,5083.0,1983.0,942.0,751.0,379.0,3647.0,2249.0,2562.0,1582.0,365.0,221.0,720.0,446.0,583.0,446.0,203.0,0.296576256114,4521.0,4230.0,291.0,130.0,2.0,56.0,11.0,12.0,80.0,0.0643662906437,0.022000000000000002,0.069
324,335,Shasta,Shasta,37,7.7,5.7,43.1,26.8,37,7.7,4.8,43.1,22.7,37,7.7,3.9,43.1,20.7,37,7.7,4.2,43.1,25.4,37,7.7,4.3,43.1,23.5,37,7.7,4.2,43.1,22.5,37,7.7,5.6,43.1,29.9,1771.0,914.0,857.0,50.6,50.1,50.9,2.44951590595,2.79,67.0,339.0,1388.0,714.0,512.0,329.0,0.48390739695100005,0.191417278374,1771.0,1691.0,1612.0,11.0,37.0,23.0,2.0,5.0,5.0,3.0,3.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,7.0,1771.0,723.0,445.0,416.0,305.0,92.0,27.0,95.0,47.0,533.0,168.0,445.0,132.0,40.0,17.0,48.0,19.0,190.0,144.0,58.0,0.214285714286,782.0,723.0,59.0,6.0,2.0,11.0,6.0,24.0,10.0,0.0754475703325,0.017,0.055
325,336,Sierra,Sierra City,34,2.9,4.0,15.0,19.4,34,2.9,5.1,15.0,25.0,34,2.9,3.6,15.0,19.5,34,2.9,4.7,15.0,29.0,35,2.9,3.7,15.0,18.0,36,2.9,4.1,15.0,19.9,40,2.9,4.5,15.0,24.9,221.0,112.0,109.0,56.6,56.0,57.8,1.9557522123900002,2.35,3.0,16.0,201.0,121.0,91.0,57.0,0.493212669683,0.0723981900452,221.0,217.0,200.0,0.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,221.0,113.0,54.0,32.0,14.0,7.0,1.0,15.0,12.0,69.0,12.0,54.0,4.0,7.0,5.0,8.0,3.0,44.0,34.0,15.0,0.666666666667,280.0,113.0,167.0,7.0,0.0,1.0,0.0,153.0,6.0,0.596428571429,0.011000000000000001,0.212
326,337,Los Angeles,Signal Hill,32,8.9,9.7,8.2,8.7,32,8.9,5.0,8.2,4.8,32,8.9,4.5,8.2,4.6,32,8.9,7.1,8.2,7.8,32,8.9,5.6,8.2,5.9,32,8.9,4.7,8.2,4.7,33,8.9,6.3,8.2,4.7,11016.0,5434.0,5582.0,36,35.7,36.4,2.63892229974,3.33,824.0,2624.0,7988.0,2237.0,1531.0,912.0,0.506717501816,0.238198983297,11016.0,10393.0,4650.0,1502.0,83.0,2245.0,97.0,170.0,532.0,86.0,78.0,188.0,1094.0,135.0,10.0,21.0,84.0,20.0,1778.0,10970.0,4157.0,1580.0,3127.0,2289.0,1113.0,298.0,993.0,458.0,2498.0,1278.0,1580.0,779.0,258.0,119.0,660.0,380.0,1659.0,1128.0,245.0,0.390453834116,4389.0,4157.0,232.0,123.0,8.0,42.0,19.0,14.0,26.0,0.0528594212805,0.019,0.057
327,338,Ventura,Simi Valley,42,7.2,6.2,21.8,18.4,42,7.2,4.9,21.8,14.3,42,7.2,4.1,21.8,12.8,42,7.2,4.0,21.8,13.4,42,7.2,3.9,21.8,12.3,42,7.2,3.9,21.8,12.3,42,7.2,4.0,21.8,12.6,124237.0,61043.0,63194.0,37.8,36.7,38.8,2.9967504910600002,3.33,7547.0,31036.0,87980.0,27690.0,19608.0,13177.0,0.5086568413600001,0.24981285768300002,124237.0,118515.0,93597.0,1739.0,761.0,11555.0,3381.0,1522.0,2710.0,662.0,876.0,1240.0,1164.0,178.0,67.0,43.0,15.0,53.0,10685.0,123577.0,41237.0,24824.0,39975.0,27264.0,9076.0,2871.0,8465.0,2266.0,31697.0,15091.0,24824.0,11916.0,2214.0,1017.0,4659.0,2158.0,9540.0,7087.0,3013.0,0.210390298854,42506.0,41237.0,1269.0,512.0,35.0,375.0,54.0,65.0,228.0,0.0298546087611,0.012,0.046
328,340,San Diego,Solana Beach,46,8.9,7.6,16.7,13.1,46,8.9,6.7,16.7,11.5,46,8.9,5.2,16.7,9.7,46,8.9,6.0,16.7,11.8,46,8.9,5.8,16.7,10.6,46,8.9,5.5,16.7,9.7,46,8.9,6.1,16.7,10.3,12867.0,6353.0,6514.0,43.7,42.3,45.1,2.2773451327400003,2.85,613.0,2378.0,10190.0,4266.0,3358.0,2404.0,0.506256314603,0.18481386492600002,12867.0,12431.0,11039.0,60.0,62.0,513.0,67.0,151.0,58.0,106.0,45.0,39.0,47.0,19.0,7.0,2.0,0.0,10.0,738.0,12867.0,5650.0,2730.0,2886.0,2217.0,469.0,120.0,1132.0,367.0,3283.0,1253.0,2730.0,985.0,193.0,90.0,360.0,178.0,2367.0,1745.0,647.0,0.21388667198699998,6540.0,5650.0,890.0,152.0,9.0,50.0,24.0,586.0,69.0,0.13608562691099998,0.013999999999999999,0.063
329,342,Monterey,Soledad,40,2.8,2.5,30.9,23.8,40,2.8,2.3,30.9,19.6,40,2.8,2.2,30.9,18.2,40,2.8,2.3,30.9,21.3,40,2.8,2.1,30.9,16.7,41,2.8,1.9,30.9,15.5,0,,,,,25738.0,18066.0,7672.0,34.9,37.2,28.2,4.26719432314,4.41,1580.0,5674.0,19130.0,3275.0,2031.0,1187.0,0.298080658948,0.220452249592,25738.0,24986.0,12625.0,2945.0,367.0,757.0,14.0,33.0,331.0,10.0,10.0,17.0,342.0,103.0,5.0,16.0,6.0,76.0,8189.0,15635.0,3664.0,2387.0,6365.0,4713.0,2369.0,846.0,850.0,254.0,3264.0,2163.0,2387.0,1635.0,291.0,165.0,586.0,363.0,400.0,301.0,123.0,0.24410540915399997,3876.0,3664.0,212.0,68.0,4.0,52.0,7.0,9.0,72.0,0.0546955624355,0.024,0.040999999999999995
330,343,Santa Barbara,Solvang,45,8.3,7.5,13.6,11.7,44,8.3,6.7,13.6,10.6,44,8.3,5.3,13.6,9.0,44,8.3,5.6,13.6,9.6,44,8.3,5.0,13.6,8.3,44,8.3,5.2,13.6,9.1,44,8.3,5.2,13.6,8.6,5245.0,2528.0,2717.0,45,42.8,47.0,2.38840312931,2.97,280.0,1094.0,4007.0,1823.0,1434.0,1095.0,0.518017159199,0.208579599619,5245.0,5107.0,4326.0,38.0,59.0,72.0,11.0,13.0,8.0,13.0,10.0,5.0,12.0,1.0,1.0,0.0,0.0,0.0,611.0,5190.0,2173.0,1081.0,1338.0,993.0,316.0,88.0,282.0,138.0,1385.0,565.0,1081.0,423.0,121.0,47.0,183.0,95.0,788.0,636.0,303.0,0.251327433628,2485.0,2173.0,312.0,68.0,5.0,50.0,5.0,149.0,35.0,0.12555331992000002,0.038,0.069
331,344,Sonoma,Sonoma,44,7.1,5.0,18.3,12.6,44,7.1,4.5,18.3,11.3,44,7.1,3.9,18.3,10.6,44,7.1,4.1,18.3,12.5,44,7.1,3.6,18.3,10.2,44,7.1,3.4,18.3,9.7,44,7.1,3.6,18.3,10.0,10648.0,4848.0,5800.0,49.2,45.6,51.9,2.10110998991,2.82,467.0,1920.0,8467.0,4400.0,3535.0,2667.0,0.544703230654,0.18031555221599999,10648.0,10384.0,9242.0,52.0,56.0,300.0,26.0,69.0,50.0,27.0,15.0,9.0,104.0,23.0,5.0,2.0,0.0,16.0,711.0,10411.0,4955.0,2094.0,2412.0,1796.0,394.0,102.0,556.0,278.0,2693.0,1062.0,2094.0,769.0,174.0,88.0,425.0,205.0,2262.0,1920.0,1054.0,0.275894538606,5544.0,4955.0,589.0,153.0,17.0,78.0,12.0,251.0,78.0,0.106240981241,0.026000000000000002,0.07
332,345,Tuolumne,Sonora,38,7.8,6.7,7.0,5.9,39,7.8,6.2,7.0,5.3,39,7.8,5.9,7.0,5.3,38,7.8,6.4,7.0,6.9,39,7.8,5.8,7.0,5.9,39,7.8,5.5,7.0,5.5,39,7.8,3.8,7.0,3.5,4903.0,2363.0,2540.0,39.7,37.1,42.3,2.09777171442,2.77,275.0,975.0,3706.0,1487.0,1127.0,812.0,0.518050173363,0.198857842137,4903.0,4696.0,4402.0,24.0,95.0,79.0,18.0,25.0,9.0,7.0,3.0,3.0,14.0,12.0,3.0,2.0,0.0,7.0,84.0,4613.0,2199.0,689.0,1105.0,853.0,174.0,70.0,446.0,204.0,1113.0,510.0,689.0,242.0,116.0,77.0,308.0,191.0,1086.0,881.0,312.0,0.525490196078,2463.0,2199.0,264.0,123.0,3.0,44.0,9.0,57.0,28.0,0.1071863581,0.046,0.086
333,346,Los Angeles,South El Monte,32,19.2,11.5,24.0,14.3,32,19.2,8.9,24.0,11.0,32,19.2,7.7,24.0,10.4,32,19.2,8.0,24.0,10.6,32,19.2,6.8,24.0,8.9,33,19.2,7.5,24.0,9.6,33,19.2,8.3,24.0,10.6,20116.0,10152.0,9964.0,30.4,29.4,31.8,4.390238564240001,4.45,1694.0,6041.0,13059.0,3450.0,2480.0,1796.0,0.495327102804,0.300308212368,20116.0,19434.0,10136.0,107.0,250.0,2211.0,18.0,1113.0,89.0,30.0,12.0,767.0,182.0,12.0,2.0,1.0,2.0,7.0,6718.0,20059.0,4569.0,2554.0,7050.0,4144.0,4210.0,1623.0,1676.0,350.0,4003.0,1996.0,2554.0,1383.0,524.0,209.0,925.0,404.0,566.0,397.0,208.0,0.307114228457,4711.0,4569.0,142.0,86.0,6.0,16.0,0.0,10.0,24.0,0.030142220335400004,0.006999999999999999,0.035
334,347,El Dorado,South Lake Tahoe,35,9.4,11.2,24.4,27.5,36,9.4,10.7,24.4,27.0,37,9.4,8.7,24.4,22.7,39,9.4,8.7,24.4,24.0,39,9.4,9.4,24.4,23.2,39,9.4,8.6,24.4,20.0,39,9.4,8.8,24.4,21.3,21403.0,11383.0,10020.0,35.6,35.0,36.2,2.3586005830900003,3.06,1349.0,4400.0,16041.0,4855.0,3258.0,2096.0,0.468158669345,0.205578657198,21403.0,20602.0,15733.0,182.0,232.0,1186.0,96.0,114.0,828.0,63.0,35.0,18.0,32.0,39.0,25.0,9.0,2.0,3.0,3230.0,21034.0,8918.0,3100.0,5132.0,3838.0,1394.0,431.0,2490.0,924.0,4677.0,2183.0,3100.0,1279.0,594.0,308.0,983.0,596.0,4241.0,2918.0,652.0,0.41410902427900004,15087.0,8918.0,6169.0,936.0,21.0,164.0,30.0,4860.0,158.0,0.40889507523,0.045,0.146
335,348,Los Angeles,South Pasadena,37,4.4,4.4,15.8,14.4,37,4.4,3.5,15.8,11.6,37,4.4,3.3,15.8,11.6,37,4.4,3.2,15.8,12.6,38,4.4,3.3,15.8,13.2,38,4.4,3.6,15.8,15.1,38,4.4,3.7,15.8,15.9,25619.0,12160.0,13459.0,40.1,39.2,40.8,2.43202445782,3.06,1325.0,5998.0,18911.0,6241.0,4500.0,3104.0,0.525352277606,0.234123111753,25619.0,24204.0,13922.0,771.0,107.0,7973.0,329.0,4022.0,491.0,793.0,1641.0,171.0,526.0,9.0,4.0,2.0,0.0,3.0,1422.0,25456.0,10467.0,4904.0,7626.0,5698.0,1096.0,241.0,1363.0,608.0,6619.0,3458.0,4904.0,2534.0,451.0,230.0,1264.0,694.0,3848.0,3073.0,802.0,0.267206477733,11118.0,10467.0,651.0,368.0,15.0,52.0,14.0,65.0,137.0,0.058553696708,0.011000000000000001,0.061
336,349,San Mateo,South San Francisco,44,6.9,7.8,9.0,9.5,44,6.9,7.6,9.0,9.6,44,6.9,6.2,9.0,8.4,44,6.9,6.2,9.0,8.8,44,6.9,6.0,9.0,8.7,45,6.9,6.3,9.0,9.2,45,6.9,6.4,9.0,9.5,63632.0,31435.0,32197.0,38.1,36.5,39.7,3.01141465278,3.45,3924.0,13787.0,47470.0,15953.0,11891.0,8329.0,0.505987553432,0.216667714358,63632.0,59782.0,23760.0,1625.0,395.0,23293.0,989.0,6952.0,12829.0,429.0,374.0,395.0,1325.0,1111.0,69.0,32.0,340.0,670.0,9598.0,63053.0,20938.0,11165.0,18668.0,11476.0,7780.0,1992.0,4502.0,1270.0,15330.0,6559.0,11165.0,4971.0,1268.0,453.0,2897.0,1135.0,5608.0,4299.0,1857.0,0.24211007775600002,21814.0,20938.0,876.0,345.0,12.0,164.0,35.0,95.0,225.0,0.040157696891900005,0.013000000000000001,0.04
337,351,Orange,Stanton,37,6.7,5.8,35.1,31.2,38,6.7,5.6,35.1,29.7,41,6.7,5.3,35.1,30.7,40,6.7,8.2,35.1,51.4,40,6.7,5.3,35.1,31.6,41,6.7,5.1,35.1,31.7,42,6.7,6.0,35.1,35.5,38186.0,18899.0,19287.0,33,31.7,34.3,3.49524249423,3.9,3028.0,10566.0,25834.0,7266.0,5365.0,3814.0,0.505080395957,0.27669826638,38186.0,36576.0,16991.0,858.0,405.0,8831.0,195.0,332.0,1179.0,205.0,751.0,5532.0,637.0,217.0,32.0,33.0,90.0,62.0,9274.0,37836.0,10825.0,5551.0,12504.0,8265.0,5711.0,1899.0,3245.0,719.0,8209.0,4254.0,5551.0,3098.0,860.0,350.0,1798.0,806.0,2616.0,1958.0,846.0,0.271744240715,11283.0,10825.0,458.0,245.0,6.0,115.0,17.0,13.0,62.0,0.0405920411238,0.021,0.043
338,352,San Joaquin,Stockton,48,6.9,5.7,21.0,16.8,48,6.9,5.1,21.0,15.3,48,6.9,4.3,21.0,13.9,48,6.9,4.4,21.0,15.9,48,6.9,4.3,21.0,14.4,50,6.9,4.1,21.0,14.0,50,6.9,4.3,21.0,14.6,291707.0,142925.0,148782.0,30.8,29.4,32.2,3.1562606920099996,3.69,24593.0,87338.0,188393.0,58154.0,42337.0,29252.0,0.510039183153,0.299403168248,291707.0,271548.0,108044.0,35548.0,3086.0,62716.0,4735.0,5188.0,21133.0,1362.0,638.0,6044.0,23616.0,1822.0,178.0,250.0,424.0,970.0,60332.0,285973.0,90605.0,41481.0,100084.0,72074.0,35243.0,13296.0,18560.0,7843.0,65778.0,35313.0,41481.0,21533.0,7157.0,3703.0,17140.0,10077.0,24827.0,19484.0,7185.0,0.390224563192,99637.0,90605.0,9032.0,4556.0,167.0,1557.0,242.0,228.0,2282.0,0.09064905607349999,0.032,0.094
339,353,Solano,Suisun City,35,4.9,3.7,32.8,32.8,35,4.9,3.3,32.8,29.3,35,4.9,2.4,32.8,22.9,35,4.9,2.5,32.8,30.4,35,4.9,2.2,32.8,24.6,35,4.9,2.1,32.8,23.5,36,4.9,2.2,32.8,24.4,28111.0,13836.0,14275.0,33,31.9,34.0,3.1472303207,3.52,2110.0,7737.0,19099.0,5344.0,3530.0,2156.0,0.507808331258,0.275230336879,28111.0,25300.0,10805.0,5713.0,196.0,5348.0,275.0,213.0,3614.0,134.0,56.0,331.0,725.0,340.0,37.0,149.0,41.0,113.0,2898.0,28067.0,8918.0,4856.0,9618.0,6451.0,3051.0,1100.0,1624.0,662.0,6962.0,3457.0,4856.0,2363.0,624.0,300.0,1482.0,794.0,1956.0,1443.0,350.0,0.316459357825,9454.0,8918.0,536.0,173.0,8.0,193.0,30.0,20.0,112.0,0.0566955785911,0.03,0.059000000000000004
340,354,Santa Clara,Sunnyvale,37,5.0,4.0,8.3,6.3,37,5.0,4.0,8.3,6.5,37,5.0,3.5,8.3,6.0,37,5.0,3.3,8.3,6.3,38,5.0,3.4,8.3,5.8,38,5.0,3.5,8.3,6.0,38,5.0,3.5,8.3,6.3,140081.0,70560.0,69521.0,35.6,35.1,36.3,2.6081222838299998,3.15,11253.0,31435.0,105138.0,29099.0,21771.0,15656.0,0.496291431386,0.224405879455,140081.0,133725.0,60193.0,2735.0,662.0,57320.0,21737.0,17395.0,6599.0,2985.0,2996.0,3030.0,2578.0,638.0,66.0,77.0,188.0,307.0,12177.0,139232.0,53384.0,28583.0,37503.0,28751.0,10362.0,2257.0,9400.0,2743.0,35553.0,17394.0,28583.0,14563.0,2341.0,871.0,4629.0,1960.0,17831.0,13457.0,3775.0,0.162757272623,55791.0,53384.0,2407.0,1282.0,80.0,292.0,80.0,235.0,438.0,0.0431431592909,0.011000000000000001,0.044000000000000004
341,355,Kern,Taft,35,11.0,6.5,31.0,16.0,35,11.0,6.1,31.0,14.9,35,11.0,5.2,31.0,12.7,34,11.0,4.9,31.0,13.8,34,11.0,4.8,31.0,12.7,34,11.0,5.5,31.0,14.2,34,11.0,5.7,31.0,14.8,9327.0,6071.0,3256.0,34.9,35.2,33.5,2.82697426797,3.32,538.0,1844.0,7026.0,1619.0,1163.0,785.0,0.34909402809,0.197705585933,9327.0,9083.0,7388.0,396.0,118.0,93.0,14.0,21.0,17.0,3.0,6.0,9.0,23.0,65.0,12.0,1.0,46.0,6.0,1023.0,6372.0,2254.0,1119.0,2019.0,1555.0,542.0,248.0,438.0,185.0,1586.0,781.0,1119.0,517.0,178.0,105.0,289.0,159.0,668.0,543.0,246.0,0.338028169014,2525.0,2254.0,271.0,108.0,15.0,37.0,5.0,15.0,91.0,0.10732673267300001,0.026000000000000002,0.10800000000000001
342,356,Kern,Tehachapi,34,9.2,6.7,50.9,33.0,34,9.2,7.0,50.9,33.6,34,9.2,6.0,50.9,30.0,34,9.2,5.3,50.9,31.1,36,9.2,5.5,50.9,31.0,36,9.2,5.6,50.9,30.1,36,9.2,5.6,50.9,28.8,14414.0,10109.0,4305.0,34.4,34.0,36.0,2.7193207305400002,3.34,752.0,2599.0,11282.0,2280.0,1682.0,1267.0,0.298667961704,0.180310808936,14414.0,13913.0,9426.0,1297.0,206.0,238.0,27.0,13.0,88.0,20.0,23.0,32.0,35.0,21.0,7.0,5.0,7.0,2.0,2725.0,8487.0,3121.0,1504.0,2897.0,2300.0,527.0,251.0,438.0,212.0,2103.0,1091.0,1504.0,721.0,181.0,101.0,418.0,269.0,1018.0,879.0,428.0,0.33913840513300003,3539.0,3121.0,418.0,180.0,18.0,61.0,8.0,50.0,101.0,0.11811246114700001,0.032,0.122
343,357,Tehama,Tehama,36,4.4,4.3,16.2,15.5,36,4.4,3.9,16.2,14.5,36,4.4,3.6,16.2,14.2,36,4.4,3.6,16.2,16.4,36,4.4,4.0,16.2,16.4,37,4.4,3.6,16.2,15.1,37,4.4,3.9,16.2,16.1,418.0,210.0,208.0,44.1,43.3,45.0,2.53333333333,2.98,33.0,96.0,310.0,142.0,105.0,82.0,0.497607655502,0.22966507176999998,418.0,403.0,346.0,6.0,23.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,418.0,165.0,92.0,112.0,81.0,30.0,14.0,19.0,9.0,118.0,40.0,92.0,29.0,11.0,4.0,15.0,7.0,47.0,38.0,21.0,0.275,195.0,165.0,30.0,6.0,0.0,6.0,1.0,7.0,10.0,0.153846153846,0.048,0.113
344,358,Riverside,Temecula,41,7.5,6.0,13.2,11.5,41,7.5,4.8,13.2,10.1,40,7.5,4.2,13.2,10.2,40,7.5,4.4,13.2,11.1,40,7.5,4.1,13.2,10.4,41,7.5,4.2,13.2,10.4,41,7.5,4.1,13.2,10.3,100097.0,49002.0,51095.0,33.4,32.2,34.5,3.1455272017900002,3.46,7053.0,30690.0,65071.0,16535.0,11483.0,7805.0,0.510454858787,0.306602595482,100097.0,94152.0,70880.0,4132.0,1079.0,9765.0,478.0,794.0,5494.0,384.0,859.0,581.0,1175.0,368.0,73.0,167.0,76.0,52.0,7928.0,99968.0,31781.0,20483.0,36753.0,28150.0,6380.0,2083.0,4571.0,1649.0,25826.0,14830.0,20483.0,11620.0,1580.0,895.0,3763.0,2315.0,5955.0,4400.0,1387.0,0.21645313553599999,34004.0,31781.0,2223.0,756.0,49.0,605.0,113.0,274.0,426.0,0.0653746618045,0.027000000000000003,0.071
345,359,Los Angeles,Temple City,28,6.5,4.9,47.2,33.6,28,6.5,4.3,47.2,28.9,28,6.5,3.9,47.2,27.9,28,6.5,3.6,47.2,25.6,28,6.5,3.7,47.2,24.3,28,6.5,3.6,47.2,23.9,28,6.5,3.7,47.2,23.2,35558.0,16897.0,18661.0,42,40.5,43.2,3.02739962089,3.39,1609.0,7549.0,26698.0,10215.0,7504.0,5361.0,0.524804544688,0.212301029304,35558.0,34524.0,11941.0,283.0,150.0,19803.0,256.0,14892.0,756.0,519.0,482.0,1368.0,1530.0,31.0,12.0,9.0,4.0,6.0,2316.0,35136.0,11606.0,6605.0,10650.0,6520.0,4268.0,867.0,2007.0,469.0,9005.0,3888.0,6605.0,3065.0,686.0,201.0,1714.0,622.0,2601.0,1973.0,844.0,0.211676954733,12117.0,11606.0,511.0,227.0,3.0,56.0,29.0,33.0,163.0,0.0421721548238,0.006999999999999999,0.052000000000000005
346,360,Ventura,Thousand Oaks,39,7.5,6.7,14.8,12.5,39,7.5,5.6,14.8,10.9,39,7.5,4.6,14.8,9.5,40,7.5,4.5,14.8,9.7,43,7.5,4.4,14.8,9.2,44,7.5,4.5,14.8,9.1,44,7.5,4.5,14.8,9.2,126683.0,61989.0,64694.0,41.5,40.2,42.8,2.72582686098,3.15,6615.0,30076.0,91621.0,34994.0,26443.0,18564.0,0.510676254904,0.23741149167599998,126683.0,121931.0,101702.0,1674.0,497.0,11043.0,2518.0,3794.0,1324.0,916.0,1097.0,514.0,880.0,146.0,66.0,14.0,22.0,44.0,6869.0,124941.0,45836.0,27206.0,38049.0,27699.0,6587.0,1851.0,7263.0,2045.0,33391.0,15302.0,27206.0,12307.0,1925.0,930.0,4260.0,2065.0,12445.0,9728.0,4459.0,0.195726048882,47497.0,45836.0,1661.0,739.0,61.0,277.0,106.0,158.0,320.0,0.034970629724,0.008,0.055999999999999994
347,361,San Joaquin,Tracy,42,7.9,7.9,32.6,31.5,42,7.9,6.4,32.6,25.7,43,7.9,4.7,32.6,20.9,43,7.9,4.5,32.6,22.6,43,7.9,4.4,32.6,20.5,43,7.9,4.5,32.6,20.1,43,7.9,4.7,32.6,20.0,82922.0,41107.0,41815.0,32.3,31.1,33.3,3.3950926801200003,3.72,6600.0,26668.0,52582.0,12614.0,8730.0,5750.0,0.5042690721399999,0.321603434553,82922.0,76541.0,43724.0,5953.0,715.0,12229.0,3088.0,1066.0,5319.0,239.0,245.0,889.0,1383.0,747.0,113.0,140.0,172.0,322.0,13173.0,82606.0,24331.0,15122.0,30988.0,23450.0,8174.0,2782.0,3991.0,1685.0,19945.0,11861.0,15122.0,9148.0,1627.0,886.0,3196.0,1827.0,4386.0,3326.0,1026.0,0.228732821853,25963.0,24331.0,1632.0,516.0,26.0,415.0,69.0,75.0,531.0,0.0628586835112,0.025,0.059000000000000004
348,362,Humboldt,Trinidad,38,8.2,2.3,9.7,2.4,38,8.2,5.3,9.7,5.6,38,8.2,7.8,9.7,7.6,38,8.2,4.5,9.7,17.4,38,8.2,8.0,9.7,27.9,38,8.2,5.3,9.7,16.0,39,8.2,6.7,9.7,6.0,367.0,182.0,185.0,45.9,48.3,45.3,1.95721925134,2.64,13.0,60.0,296.0,142.0,113.0,71.0,0.50408719346,0.16348773842,367.0,352.0,331.0,2.0,15.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,366.0,187.0,64.0,71.0,55.0,9.0,4.0,35.0,23.0,88.0,33.0,64.0,16.0,3.0,3.0,21.0,14.0,99.0,73.0,28.0,0.515151515152,252.0,187.0,65.0,11.0,0.0,5.0,1.0,38.0,10.0,0.25793650793699996,0.042,0.129
349,363,Trinity,Trinity Center,25,3.6,3.2,17.6,15.6,25,3.6,3.0,17.6,14.7,25,3.6,3.0,17.6,16.0,29,3.6,2.9,17.6,18.2,28,3.6,3.1,17.6,16.4,30,3.6,3.0,17.6,15.7,30,3.6,3.4,17.6,17.0,267.0,132.0,135.0,62,61.8,62.2,1.94890510949,2.26,8.0,24.0,241.0,175.0,149.0,109.0,0.505617977528,0.08988764044939998,267.0,262.0,249.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,267.0,137.0,80.0,27.0,22.0,6.0,2.0,17.0,15.0,90.0,14.0,80.0,7.0,5.0,4.0,5.0,3.0,47.0,37.0,21.0,0.5,327.0,137.0,190.0,0.0,0.0,11.0,3.0,169.0,7.0,0.581039755352,0.08900000000000001,0.0
